Immobilienart;Region;Zeitabschnitt;Anzahl_Mittel;Index_final
gebrauchte Eigentumswohnungen;4204;2013_1;41;
gebrauchte Eigentumswohnungen;4204;2013_2;33;
gebrauchte Eigentumswohnungen;4204;2013_3;25;
gebrauchte Eigentumswohnungen;4204;2013_4;46;
gebrauchte Eigentumswohnungen;4204;2014_1;34;
gebrauchte Eigentumswohnungen;4204;2014_2;26;
gebrauchte Eigentumswohnungen;4204;2014_3;31;
gebrauchte Eigentumswohnungen;4204;2014_4;31;
gebrauchte Eigentumswohnungen;4204;2015_1;21;
gebrauchte Eigentumswohnungen;4204;2015_2;16;
gebrauchte Eigentumswohnungen;4204;2015_3;28;
gebrauchte Eigentumswohnungen;4204;2015_4;32;
gebrauchte Eigentumswohnungen;4204;2016_1;;
gebrauchte Eigentumswohnungen;4204;2016_2;;
gebrauchte Eigentumswohnungen;4204;2016_3;;
gebrauchte Eigentumswohnungen;4204;2016_4;;
gebrauchte Eigentumswohnungen;4204;2017_1;;
gebrauchte Eigentumswohnungen;4204;2017_2;;
gebrauchte Eigentumswohnungen;4204;2017_3;;
gebrauchte Eigentumswohnungen;4204;2017_4;;
gebrauchte Eigentumswohnungen;4204;2018_1;;
gebrauchte Eigentumswohnungen;4204;2018_2;;
gebrauchte Eigentumswohnungen;4204;2018_3;;
gebrauchte Eigentumswohnungen;4204;2018_4;;
gebrauchte Eigentumswohnungen;4204;2019_1;;
gebrauchte Eigentumswohnungen;4204;2019_2;;
gebrauchte Eigentumswohnungen;4204;2019_3;;
gebrauchte Eigentumswohnungen;4204;2019_4;;
gebrauchte Eigentumswohnungen;4204;2020_1;;
gebrauchte Eigentumswohnungen;4204;2020_2;;
gebrauchte Eigentumswohnungen;4204;2020_3;;
gebrauchte Eigentumswohnungen;4204;2020_4;;
gebrauchte Eigentumswohnungen;4204;2021_1;;
gebrauchte Eigentumswohnungen;4204;2021_2;;
gebrauchte Eigentumswohnungen;4204;2021_3;;
gebrauchte Eigentumswohnungen;4204;2021_4;;
gebrauchte Eigentumswohnungen;4205;2000_1;104;
gebrauchte Eigentumswohnungen;4205;2000_2;66;113,6317177
gebrauchte Eigentumswohnungen;4205;2000_3;83;114,0992463
gebrauchte Eigentumswohnungen;4205;2000_4;81;112,690001
gebrauchte Eigentumswohnungen;4205;2001_1;100;111,101628
gebrauchte Eigentumswohnungen;4205;2001_2;92;109,473944
gebrauchte Eigentumswohnungen;4205;2001_3;104;108,2024461
gebrauchte Eigentumswohnungen;4205;2001_4;87;110,8372803
gebrauchte Eigentumswohnungen;4205;2002_1;66;111,3604276
gebrauchte Eigentumswohnungen;4205;2002_2;104;106,849778
gebrauchte Eigentumswohnungen;4205;2002_3;61;103,5912797
gebrauchte Eigentumswohnungen;4205;2002_4;102;103,7845659
gebrauchte Eigentumswohnungen;4205;2003_1;90;105,6062056
gebrauchte Eigentumswohnungen;4205;2003_2;152;105,5366068
gebrauchte Eigentumswohnungen;4205;2003_3;108;104,4598055
gebrauchte Eigentumswohnungen;4205;2003_4;139;104,7720015
gebrauchte Eigentumswohnungen;4205;2004_1;83;106,1249073
gebrauchte Eigentumswohnungen;4205;2004_2;110;104,6432099
gebrauchte Eigentumswohnungen;4205;2004_3;100;101,5885097
gebrauchte Eigentumswohnungen;4205;2004_4;136;101,3730189
gebrauchte Eigentumswohnungen;4205;2005_1;81;101,9679194
gebrauchte Eigentumswohnungen;4205;2005_2;131;102,067907
gebrauchte Eigentumswohnungen;4205;2005_3;156,5;101,8104272
gebrauchte Eigentumswohnungen;4205;2005_4;195;100,349931
gebrauchte Eigentumswohnungen;4205;2006_1;54;98,27334084
gebrauchte Eigentumswohnungen;4205;2006_2;63,5;96,93054903
gebrauchte Eigentumswohnungen;4205;2006_3;57;94,93921714
gebrauchte Eigentumswohnungen;4205;2006_4;117;94,24898459
gebrauchte Eigentumswohnungen;4205;2007_1;83,5;97,10999928
gebrauchte Eigentumswohnungen;4205;2007_2;121;98,70553785
gebrauchte Eigentumswohnungen;4205;2007_3;150;95,48024169
gebrauchte Eigentumswohnungen;4205;2007_4;179;91,87504826
gebrauchte Eigentumswohnungen;4205;2008_1;128,5;91,28846197
gebrauchte Eigentumswohnungen;4205;2008_2;144;93,38026847
gebrauchte Eigentumswohnungen;4205;2008_3;61;96,75179822
gebrauchte Eigentumswohnungen;4205;2008_4;189;97,53861668
gebrauchte Eigentumswohnungen;4205;2009_1;107;96,82531377
gebrauchte Eigentumswohnungen;4205;2009_2;191;98,93790077
gebrauchte Eigentumswohnungen;4205;2009_3;205;100,8956479
gebrauchte Eigentumswohnungen;4205;2009_4;187;99,9890393
gebrauchte Eigentumswohnungen;4205;2010_1;162,6666667;100
gebrauchte Eigentumswohnungen;4205;2010_2;234,3333333;102,9622179
gebrauchte Eigentumswohnungen;4205;2010_3;262,3333333;104,2766887
gebrauchte Eigentumswohnungen;4205;2010_4;305,6666667;104,6336385
gebrauchte Eigentumswohnungen;4205;2011_1;160;107,0483746
gebrauchte Eigentumswohnungen;4205;2011_2;222;108,7620174
gebrauchte Eigentumswohnungen;4205;2011_3;190,5;107,8351874
gebrauchte Eigentumswohnungen;4205;2011_4;226,5;110,3926196
gebrauchte Eigentumswohnungen;4205;2012_1;209;116,0416342
gebrauchte Eigentumswohnungen;4205;2012_2;182,5;119,1283976
gebrauchte Eigentumswohnungen;4205;2012_3;189;119,3379387
gebrauchte Eigentumswohnungen;4205;2012_4;185;120,9744704
gebrauchte Eigentumswohnungen;4205;2013_1;170;124,3682395
gebrauchte Eigentumswohnungen;4205;2013_2;208;125,5030307
gebrauchte Eigentumswohnungen;4205;2013_3;189;125,4261903
gebrauchte Eigentumswohnungen;4205;2013_4;208,5;128,529626
gebrauchte Eigentumswohnungen;4205;2014_1;144;132,2836435
gebrauchte Eigentumswohnungen;4205;2014_2;172;135,4887401
gebrauchte Eigentumswohnungen;4205;2014_3;191;140,012187
gebrauchte Eigentumswohnungen;4205;2014_4;183;144,3211155
gebrauchte Eigentumswohnungen;4205;2015_1;166;147,3641721
gebrauchte Eigentumswohnungen;4205;2015_2;190;149,5255476
gebrauchte Eigentumswohnungen;4205;2015_3;170;152,3349433
gebrauchte Eigentumswohnungen;4205;2015_4;169,5;155,718542
gebrauchte Eigentumswohnungen;4205;2016_1;142;156,4151871
gebrauchte Eigentumswohnungen;4205;2016_2;195;158,7539159
gebrauchte Eigentumswohnungen;4205;2016_3;184;165,6294971
gebrauchte Eigentumswohnungen;4205;2016_4;181;177,1477774
gebrauchte Eigentumswohnungen;4205;2017_1;156;179,6866065
gebrauchte Eigentumswohnungen;4205;2017_2;191;180,5849611
gebrauchte Eigentumswohnungen;4205;2017_3;168;183,7444853
gebrauchte Eigentumswohnungen;4205;2017_4;173;185,5056042
gebrauchte Eigentumswohnungen;4205;2018_1;154;184,4379516
gebrauchte Eigentumswohnungen;4205;2018_2;141;189,5244214
gebrauchte Eigentumswohnungen;4205;2018_3;140;192,5232288
gebrauchte Eigentumswohnungen;4205;2018_4;82;
gebrauchte Eigentumswohnungen;4205;2019_1;;
gebrauchte Eigentumswohnungen;4205;2019_2;;
gebrauchte Eigentumswohnungen;4205;2019_3;;
gebrauchte Eigentumswohnungen;4205;2019_4;;
gebrauchte Eigentumswohnungen;4205;2020_1;;
gebrauchte Eigentumswohnungen;4205;2020_2;;
gebrauchte Eigentumswohnungen;4205;2020_3;;
gebrauchte Eigentumswohnungen;4205;2020_4;;
gebrauchte Eigentumswohnungen;4205;2021_1;;
gebrauchte Eigentumswohnungen;4205;2021_2;;
gebrauchte Eigentumswohnungen;4205;2021_3;;
gebrauchte Eigentumswohnungen;4205;2021_4;;
gebrauchte Eigentumswohnungen;4206;2000_1;70;
gebrauchte Eigentumswohnungen;4206;2000_2;83;123,1442115
gebrauchte Eigentumswohnungen;4206;2000_3;84;120,2138333
gebrauchte Eigentumswohnungen;4206;2000_4;99;116,2515407
gebrauchte Eigentumswohnungen;4206;2001_1;64;113,9016157
gebrauchte Eigentumswohnungen;4206;2001_2;81;112,5630139
gebrauchte Eigentumswohnungen;4206;2001_3;83;111,0065138
gebrauchte Eigentumswohnungen;4206;2001_4;79;111,8034063
gebrauchte Eigentumswohnungen;4206;2002_1;49;113,1990171
gebrauchte Eigentumswohnungen;4206;2002_2;77;113,1361983
gebrauchte Eigentumswohnungen;4206;2002_3;67;111,0439587
gebrauchte Eigentumswohnungen;4206;2002_4;127;108,6469522
gebrauchte Eigentumswohnungen;4206;2003_1;67;108,085893
gebrauchte Eigentumswohnungen;4206;2003_2;85;109,0550498
gebrauchte Eigentumswohnungen;4206;2003_3;95;110,2114419
gebrauchte Eigentumswohnungen;4206;2003_4;159;109,7382987
gebrauchte Eigentumswohnungen;4206;2004_1;82;107,9993903
gebrauchte Eigentumswohnungen;4206;2004_2;80;105,6310871
gebrauchte Eigentumswohnungen;4206;2004_3;109;104,3438483
gebrauchte Eigentumswohnungen;4206;2004_4;134;103,389264
gebrauchte Eigentumswohnungen;4206;2005_1;73,5;102,0416424
gebrauchte Eigentumswohnungen;4206;2005_2;93;100,8316673
gebrauchte Eigentumswohnungen;4206;2005_3;104;100,4864625
gebrauchte Eigentumswohnungen;4206;2005_4;169,5;101,3819344
gebrauchte Eigentumswohnungen;4206;2006_1;61,5;103,3596253
gebrauchte Eigentumswohnungen;4206;2006_2;72,5;104,931
gebrauchte Eigentumswohnungen;4206;2006_3;105,5;105,2930036
gebrauchte Eigentumswohnungen;4206;2006_4;116;103,2901974
gebrauchte Eigentumswohnungen;4206;2007_1;117;100,4161607
gebrauchte Eigentumswohnungen;4206;2007_2;106,5;99,75940704
gebrauchte Eigentumswohnungen;4206;2007_3;112;99,74809813
gebrauchte Eigentumswohnungen;4206;2007_4;126;99,47495375
gebrauchte Eigentumswohnungen;4206;2008_1;115,5;99,01676097
gebrauchte Eigentumswohnungen;4206;2008_2;114;100,1318632
gebrauchte Eigentumswohnungen;4206;2008_3;114;101,1808519
gebrauchte Eigentumswohnungen;4206;2008_4;101,5;100,0200576
gebrauchte Eigentumswohnungen;4206;2009_1;125,5;98,56850631
gebrauchte Eigentumswohnungen;4206;2009_2;143;98,69079323
gebrauchte Eigentumswohnungen;4206;2009_3;119,5;99,84077158
gebrauchte Eigentumswohnungen;4206;2009_4;105,5;99,97446014
gebrauchte Eigentumswohnungen;4206;2010_1;83,33333333;100
gebrauchte Eigentumswohnungen;4206;2010_2;114,6666667;100,8230617
gebrauchte Eigentumswohnungen;4206;2010_3;99;101,597125
gebrauchte Eigentumswohnungen;4206;2010_4;126,6666667;101,4529751
gebrauchte Eigentumswohnungen;4206;2011_1;102;101,2228389
gebrauchte Eigentumswohnungen;4206;2011_2;114;102,775352
gebrauchte Eigentumswohnungen;4206;2011_3;135;105,734461
gebrauchte Eigentumswohnungen;4206;2011_4;159;107,087511
gebrauchte Eigentumswohnungen;4206;2012_1;139;108,1086742
gebrauchte Eigentumswohnungen;4206;2012_2;158,5;112,9990068
gebrauchte Eigentumswohnungen;4206;2012_3;146;119,0930588
gebrauchte Eigentumswohnungen;4206;2012_4;150,5;122,226993
gebrauchte Eigentumswohnungen;4206;2013_1;116;123,0377546
gebrauchte Eigentumswohnungen;4206;2013_2;129;125,5997301
gebrauchte Eigentumswohnungen;4206;2013_3;133;128,5772673
gebrauchte Eigentumswohnungen;4206;2013_4;199;130,2479151
gebrauchte Eigentumswohnungen;4206;2014_1;117;133,4160332
gebrauchte Eigentumswohnungen;4206;2014_2;120;138,1995352
gebrauchte Eigentumswohnungen;4206;2014_3;134;141,8162664
gebrauchte Eigentumswohnungen;4206;2014_4;142,5;143,6629101
gebrauchte Eigentumswohnungen;4206;2015_1;166;145,5971407
gebrauchte Eigentumswohnungen;4206;2015_2;154;149,5936333
gebrauchte Eigentumswohnungen;4206;2015_3;135,5;151,9093876
gebrauchte Eigentumswohnungen;4206;2015_4;130;152,4987484
gebrauchte Eigentumswohnungen;4206;2016_1;142;155,3922655
gebrauchte Eigentumswohnungen;4206;2016_2;152;159,2604644
gebrauchte Eigentumswohnungen;4206;2016_3;157;163,3582879
gebrauchte Eigentumswohnungen;4206;2016_4;127;167,7957446
gebrauchte Eigentumswohnungen;4206;2017_1;130;168,7951671
gebrauchte Eigentumswohnungen;4206;2017_2;117;172,0782365
gebrauchte Eigentumswohnungen;4206;2017_3;125;174,6610623
gebrauchte Eigentumswohnungen;4206;2017_4;147;178,0484987
gebrauchte Eigentumswohnungen;4206;2018_1;138;176,1351359
gebrauchte Eigentumswohnungen;4206;2018_2;131;176,1066891
gebrauchte Eigentumswohnungen;4206;2018_3;161;177,5451904
gebrauchte Eigentumswohnungen;4206;2018_4;138;
gebrauchte Eigentumswohnungen;4206;2019_1;;
gebrauchte Eigentumswohnungen;4206;2019_2;;
gebrauchte Eigentumswohnungen;4206;2019_3;;
gebrauchte Eigentumswohnungen;4206;2019_4;;
gebrauchte Eigentumswohnungen;4206;2020_1;;
gebrauchte Eigentumswohnungen;4206;2020_2;;
gebrauchte Eigentumswohnungen;4206;2020_3;;
gebrauchte Eigentumswohnungen;4206;2020_4;;
gebrauchte Eigentumswohnungen;4206;2021_1;;
gebrauchte Eigentumswohnungen;4206;2021_2;;
gebrauchte Eigentumswohnungen;4206;2021_3;;
gebrauchte Eigentumswohnungen;4206;2021_4;;
gebrauchte Eigentumswohnungen;4208;2000_1;43;
gebrauchte Eigentumswohnungen;4208;2000_2;68;100,9658581
gebrauchte Eigentumswohnungen;4208;2000_3;53;100,5022377
gebrauchte Eigentumswohnungen;4208;2000_4;54;101,3825029
gebrauchte Eigentumswohnungen;4208;2001_1;49;101,6910631
gebrauchte Eigentumswohnungen;4208;2001_2;63;99,22738954
gebrauchte Eigentumswohnungen;4208;2001_3;66;94,60801036
gebrauchte Eigentumswohnungen;4208;2001_4;79;93,48822529
gebrauchte Eigentumswohnungen;4208;2002_1;46;95,82248462
gebrauchte Eigentumswohnungen;4208;2002_2;65;99,45761148
gebrauchte Eigentumswohnungen;4208;2002_3;98;100,0470515
gebrauchte Eigentumswohnungen;4208;2002_4;97;98,5989056
gebrauchte Eigentumswohnungen;4208;2003_1;28;97,65720633
gebrauchte Eigentumswohnungen;4208;2003_2;52;99,48301222
gebrauchte Eigentumswohnungen;4208;2003_3;103;105,2339889
gebrauchte Eigentumswohnungen;4208;2003_4;170;110,2825818
gebrauchte Eigentumswohnungen;4208;2004_1;82;110,8599587
gebrauchte Eigentumswohnungen;4208;2004_2;90;105,0286064
gebrauchte Eigentumswohnungen;4208;2004_3;92;103,8130955
gebrauchte Eigentumswohnungen;4208;2004_4;127;105,7207281
gebrauchte Eigentumswohnungen;4208;2005_1;62;103,5365677
gebrauchte Eigentumswohnungen;4208;2005_2;66;97,70043342
gebrauchte Eigentumswohnungen;4208;2005_3;70;95,74518278
gebrauchte Eigentumswohnungen;4208;2005_4;97;96,13453755
gebrauchte Eigentumswohnungen;4208;2006_1;39;95,38014256
gebrauchte Eigentumswohnungen;4208;2006_2;59;95,6634351
gebrauchte Eigentumswohnungen;4208;2006_3;71;100,8644586
gebrauchte Eigentumswohnungen;4208;2006_4;62;106,2291586
gebrauchte Eigentumswohnungen;4208;2007_1;63,5;102,5970358
gebrauchte Eigentumswohnungen;4208;2007_2;79;95,65960546
gebrauchte Eigentumswohnungen;4208;2007_3;65;94,6531336
gebrauchte Eigentumswohnungen;4208;2007_4;74,5;96,65139049
gebrauchte Eigentumswohnungen;4208;2008_1;65,5;98,0708375
gebrauchte Eigentumswohnungen;4208;2008_2;81;97,41528319
gebrauchte Eigentumswohnungen;4208;2008_3;113,5;94,90708127
gebrauchte Eigentumswohnungen;4208;2008_4;85,5;92,95802632
gebrauchte Eigentumswohnungen;4208;2009_1;72;93,35316817
gebrauchte Eigentumswohnungen;4208;2009_2;78;95,97905215
gebrauchte Eigentumswohnungen;4208;2009_3;70;98,50526003
gebrauchte Eigentumswohnungen;4208;2009_4;76;98,30427423
gebrauchte Eigentumswohnungen;4208;2010_1;64,33333333;100
gebrauchte Eigentumswohnungen;4208;2010_2;104,3333333;102,7219052
gebrauchte Eigentumswohnungen;4208;2010_3;79,66666667;103,9028258
gebrauchte Eigentumswohnungen;4208;2010_4;100,6666667;105,3111834
gebrauchte Eigentumswohnungen;4208;2011_1;58,5;104,8008496
gebrauchte Eigentumswohnungen;4208;2011_2;88;103,8788766
gebrauchte Eigentumswohnungen;4208;2011_3;106,5;105,2594352
gebrauchte Eigentumswohnungen;4208;2011_4;106;106,9046438
gebrauchte Eigentumswohnungen;4208;2012_1;80;109,2317322
gebrauchte Eigentumswohnungen;4208;2012_2;64,5;112,9552613
gebrauchte Eigentumswohnungen;4208;2012_3;102,5;114,4213288
gebrauchte Eigentumswohnungen;4208;2012_4;74;113,9200849
gebrauchte Eigentumswohnungen;4208;2013_1;76;111,1789361
gebrauchte Eigentumswohnungen;4208;2013_2;70,5;112,4335841
gebrauchte Eigentumswohnungen;4208;2013_3;50;115,8407114
gebrauchte Eigentumswohnungen;4208;2013_4;69,5;110,5081622
gebrauchte Eigentumswohnungen;4208;2014_1;48;110,0014923
gebrauchte Eigentumswohnungen;4208;2014_2;50;121,8133213
gebrauchte Eigentumswohnungen;4208;2014_3;62;123,8768218
gebrauchte Eigentumswohnungen;4208;2014_4;70;121,2257779
gebrauchte Eigentumswohnungen;4208;2015_1;34;133,385175
gebrauchte Eigentumswohnungen;4208;2015_2;46,5;150,7426259
gebrauchte Eigentumswohnungen;4208;2015_3;35;151,1763857
gebrauchte Eigentumswohnungen;4208;2015_4;46;145,5912339
gebrauchte Eigentumswohnungen;4208;2016_1;36;147,3097391
gebrauchte Eigentumswohnungen;4208;2016_2;40;150,4827185
gebrauchte Eigentumswohnungen;4208;2016_3;56;138,476253
gebrauchte Eigentumswohnungen;4208;2016_4;56;135,1483747
gebrauchte Eigentumswohnungen;4208;2017_1;31;132,4079768
gebrauchte Eigentumswohnungen;4208;2017_2;33;144,0108202
gebrauchte Eigentumswohnungen;4208;2017_3;37;169,4156679
gebrauchte Eigentumswohnungen;4208;2017_4;38;175,8961662
gebrauchte Eigentumswohnungen;4208;2018_1;43;171,4044923
gebrauchte Eigentumswohnungen;4208;2018_2;52;179,4749519
gebrauchte Eigentumswohnungen;4208;2018_3;28;188,7847743
gebrauchte Eigentumswohnungen;4208;2018_4;35;
gebrauchte Eigentumswohnungen;4208;2019_1;;
gebrauchte Eigentumswohnungen;4208;2019_2;;
gebrauchte Eigentumswohnungen;4208;2019_3;;
gebrauchte Eigentumswohnungen;4208;2019_4;;
gebrauchte Eigentumswohnungen;4208;2020_1;;
gebrauchte Eigentumswohnungen;4208;2020_2;;
gebrauchte Eigentumswohnungen;4208;2020_3;;
gebrauchte Eigentumswohnungen;4208;2020_4;;
gebrauchte Eigentumswohnungen;4208;2021_1;;
gebrauchte Eigentumswohnungen;4208;2021_2;;
gebrauchte Eigentumswohnungen;4208;2021_3;;
gebrauchte Eigentumswohnungen;4208;2021_4;;
gebrauchte Eigentumswohnungen;4110;2000_1;8;
gebrauchte Eigentumswohnungen;4110;2000_2;14;81,70449609
gebrauchte Eigentumswohnungen;4110;2000_3;15;81,50041215
gebrauchte Eigentumswohnungen;4110;2000_4;20;77,84500144
gebrauchte Eigentumswohnungen;4110;2001_1;10;75,3773157
gebrauchte Eigentumswohnungen;4110;2001_2;12;74,57654464
gebrauchte Eigentumswohnungen;4110;2001_3;13;72,71522195
gebrauchte Eigentumswohnungen;4110;2001_4;18;71,15365574
gebrauchte Eigentumswohnungen;4110;2002_1;10;73,7765457
gebrauchte Eigentumswohnungen;4110;2002_2;14;79,06842788
gebrauchte Eigentumswohnungen;4110;2002_3;10;83,26520059
gebrauchte Eigentumswohnungen;4110;2002_4;16;83,43737883
gebrauchte Eigentumswohnungen;4110;2003_1;9;78,80044953
gebrauchte Eigentumswohnungen;4110;2003_2;12;80,73500354
gebrauchte Eigentumswohnungen;4110;2003_3;24;85,00455771
gebrauchte Eigentumswohnungen;4110;2003_4;17;83,8635594
gebrauchte Eigentumswohnungen;4110;2004_1;13,5;81,40831635
gebrauchte Eigentumswohnungen;4110;2004_2;10;82,85327884
gebrauchte Eigentumswohnungen;4110;2004_3;22;85,07467551
gebrauchte Eigentumswohnungen;4110;2004_4;18;88,53637087
gebrauchte Eigentumswohnungen;4110;2005_1;17;90,98116817
gebrauchte Eigentumswohnungen;4110;2005_2;21,5;90,55412062
gebrauchte Eigentumswohnungen;4110;2005_3;15;91,55636687
gebrauchte Eigentumswohnungen;4110;2005_4;12;90,27745682
gebrauchte Eigentumswohnungen;4110;2006_1;8;83,95213564
gebrauchte Eigentumswohnungen;4110;2006_2;25;88,09116596
gebrauchte Eigentumswohnungen;4110;2006_3;17;97,39228815
gebrauchte Eigentumswohnungen;4110;2006_4;21;104,2230298
gebrauchte Eigentumswohnungen;4110;2007_1;21;104,6926348
gebrauchte Eigentumswohnungen;4110;2007_2;22;102,8857114
gebrauchte Eigentumswohnungen;4110;2007_3;15;99,96667509
gebrauchte Eigentumswohnungen;4110;2007_4;28;99,41593878
gebrauchte Eigentumswohnungen;4110;2008_1;20;103,7500011
gebrauchte Eigentumswohnungen;4110;2008_2;19;106,5848423
gebrauchte Eigentumswohnungen;4110;2008_3;26;104,5522158
gebrauchte Eigentumswohnungen;4110;2008_4;29;104,1278494
gebrauchte Eigentumswohnungen;4110;2009_1;11;108,0079446
gebrauchte Eigentumswohnungen;4110;2009_2;30;110,906037
gebrauchte Eigentumswohnungen;4110;2009_3;31;104,785976
gebrauchte Eigentumswohnungen;4110;2009_4;34,5;98,74578774
gebrauchte Eigentumswohnungen;4110;2010_1;15;100
gebrauchte Eigentumswohnungen;4110;2010_2;32;104,6317636
gebrauchte Eigentumswohnungen;4110;2010_3;44;105,8745973
gebrauchte Eigentumswohnungen;4110;2010_4;24,33333333;105,6308103
gebrauchte Eigentumswohnungen;4110;2011_1;8;110,0094456
gebrauchte Eigentumswohnungen;4110;2011_2;18;114,5840035
gebrauchte Eigentumswohnungen;4110;2011_3;31;112,8360602
gebrauchte Eigentumswohnungen;4110;2011_4;21;109,7461567
gebrauchte Eigentumswohnungen;4110;2012_1;8;108,2189768
gebrauchte Eigentumswohnungen;4110;2012_2;17,5;116,0605724
gebrauchte Eigentumswohnungen;4110;2012_3;19;119,5168334
gebrauchte Eigentumswohnungen;4110;2012_4;21;121,6515166
gebrauchte Eigentumswohnungen;4110;2013_1;15;128,5817492
gebrauchte Eigentumswohnungen;4110;2013_2;19;130,0335451
gebrauchte Eigentumswohnungen;4110;2013_3;3;119,8615743
gebrauchte Eigentumswohnungen;4110;2013_4;22,5;113,1543803
gebrauchte Eigentumswohnungen;4110;2014_1;20;115,7581988
gebrauchte Eigentumswohnungen;4110;2014_2;13;120,4246769
gebrauchte Eigentumswohnungen;4110;2014_3;20;114,0284183
gebrauchte Eigentumswohnungen;4110;2014_4;13,5;107,2419414
gebrauchte Eigentumswohnungen;4110;2015_1;9;112,3404232
gebrauchte Eigentumswohnungen;4110;2015_2;19;128,610341
gebrauchte Eigentumswohnungen;4110;2015_3;19;136,2954561
gebrauchte Eigentumswohnungen;4110;2015_4;13;128,0565969
gebrauchte Eigentumswohnungen;4110;2016_1;9;128,0684469
gebrauchte Eigentumswohnungen;4110;2016_2;22;140,4014053
gebrauchte Eigentumswohnungen;4110;2016_3;30;144,1474169
gebrauchte Eigentumswohnungen;4110;2016_4;11;142,3541984
gebrauchte Eigentumswohnungen;4110;2017_1;12;127,5346051
gebrauchte Eigentumswohnungen;4110;2017_2;10;128,3492277
gebrauchte Eigentumswohnungen;4110;2017_3;9;127,9684568
gebrauchte Eigentumswohnungen;4110;2017_4;12;128,5216601
gebrauchte Eigentumswohnungen;4110;2018_1;8;136,5867513
gebrauchte Eigentumswohnungen;4110;2018_2;18;144,8144441
gebrauchte Eigentumswohnungen;4110;2018_3;21;144,1963896
gebrauchte Eigentumswohnungen;4110;2018_4;19;
gebrauchte Eigentumswohnungen;4110;2019_1;;
gebrauchte Eigentumswohnungen;4110;2019_2;;
gebrauchte Eigentumswohnungen;4110;2019_3;;
gebrauchte Eigentumswohnungen;4110;2019_4;;
gebrauchte Eigentumswohnungen;4110;2020_1;;
gebrauchte Eigentumswohnungen;4110;2020_2;;
gebrauchte Eigentumswohnungen;4110;2020_3;;
gebrauchte Eigentumswohnungen;4110;2020_4;;
gebrauchte Eigentumswohnungen;4110;2021_1;;
gebrauchte Eigentumswohnungen;4110;2021_2;;
gebrauchte Eigentumswohnungen;4110;2021_3;;
gebrauchte Eigentumswohnungen;4110;2021_4;;
gebrauchte Eigentumswohnungen;4108_4204;2000_1;215;
gebrauchte Eigentumswohnungen;4108_4205;2000_2;157;124,1730704
gebrauchte Eigentumswohnungen;4108_4206;2000_3;191;125,3011241
gebrauchte Eigentumswohnungen;4108_4207;2000_4;167;123,8347831
gebrauchte Eigentumswohnungen;4108_4208;2001_1;212;122,0785334
gebrauchte Eigentumswohnungen;4108_4209;2001_2;175;121,7328818
gebrauchte Eigentumswohnungen;4108_4210;2001_3;144;119,845346
gebrauchte Eigentumswohnungen;4108_4211;2001_4;151;118,3340556
gebrauchte Eigentumswohnungen;4108_4212;2002_1;166;118,0755771
gebrauchte Eigentumswohnungen;4108_4213;2002_2;149;116,1673046
gebrauchte Eigentumswohnungen;4108_4214;2002_3;156;113,5607095
gebrauchte Eigentumswohnungen;4108_4215;2002_4;267;112,4895638
gebrauchte Eigentumswohnungen;4108_4216;2003_1;166;111,9065781
gebrauchte Eigentumswohnungen;4108_4217;2003_2;204;110,6201753
gebrauchte Eigentumswohnungen;4108_4218;2003_3;215;109,0556546
gebrauchte Eigentumswohnungen;4108_4219;2003_4;294;108,0977901
gebrauchte Eigentumswohnungen;4108_4220;2004_1;148;107,8403368
gebrauchte Eigentumswohnungen;4108_4221;2004_2;172;109,3351122
gebrauchte Eigentumswohnungen;4108_4222;2004_3;163;108,7426442
gebrauchte Eigentumswohnungen;4108_4223;2004_4;251;105,3721789
gebrauchte Eigentumswohnungen;4108_4224;2005_1;190,5;104,2612618
gebrauchte Eigentumswohnungen;4108_4225;2005_2;208,5;106,5671478
gebrauchte Eigentumswohnungen;4108_4226;2005_3;189,5;107,3975225
gebrauchte Eigentumswohnungen;4108_4227;2005_4;338;105,8286001
gebrauchte Eigentumswohnungen;4108_4228;2006_1;121;104,7364136
gebrauchte Eigentumswohnungen;4108_4229;2006_2;149,5;104,7940615
gebrauchte Eigentumswohnungen;4108_4230;2006_3;153,5;104,0189152
gebrauchte Eigentumswohnungen;4108_4231;2006_4;189,5;103,4354983
gebrauchte Eigentumswohnungen;4108_4232;2007_1;151,5;103,8669319
gebrauchte Eigentumswohnungen;4108_4233;2007_2;175;103,6904061
gebrauchte Eigentumswohnungen;4108_4234;2007_3;182,5;102,2946921
gebrauchte Eigentumswohnungen;4108_4235;2007_4;184,5;100,3983815
gebrauchte Eigentumswohnungen;4108_4236;2008_1;201;100,4714009
gebrauchte Eigentumswohnungen;4108_4237;2008_2;262,5;101,9079464
gebrauchte Eigentumswohnungen;4108_4238;2008_3;144,5;101,5799804
gebrauchte Eigentumswohnungen;4108_4239;2008_4;208,5;100,9514679
gebrauchte Eigentumswohnungen;4108_4240;2009_1;156,5;101,3476727
gebrauchte Eigentumswohnungen;4108_4241;2009_2;237;101,8723461
gebrauchte Eigentumswohnungen;4108_4242;2009_3;205,5;101,4229992
gebrauchte Eigentumswohnungen;4108_4243;2009_4;264,5;99,71811018
gebrauchte Eigentumswohnungen;4108_4244;2010_1;244,6666667;100
gebrauchte Eigentumswohnungen;4108_4245;2010_2;277;101,7552186
gebrauchte Eigentumswohnungen;4108_4246;2010_3;289;102,8519877
